student_id,days_engaged,minutes_watched,engaged_with_quizzes,engaged_with_exams,engaged_with_qa,paid
280862,1.0,52.5,True,True,False,False
280863,8.0,7.5,False,False,False,True
280864,0.0,0.0,False,False,False,False
280865,1.0,2.8,False,False,False,False
280866,0.0,0.0,False,False,False,False
280867,1.0,2.6,False,False,False,False
280868,48.0,1393.3999999999999,True,True,False,True
280869,2.0,149.0,True,True,False,False
280870,1.0,2.0,True,False,False,False
280871,0.0,0.0,False,False,False,False
280872,0.0,0.0,False,False,False,False
280873,1.0,0.2,False,False,False,False
280874,0.0,0.0,False,False,False,False
280875,1.0,12.0,False,False,False,False
280876,0.0,0.0,False,False,False,False
280877,0.0,0.0,False,False,False,False
280878,0.0,0.0,False,False,False,False
280879,4.0,50.4,True,True,False,False
280880,0.0,0.0,False,False,False,False
280881,1.0,36.6,True,False,False,False
280882,0.0,0.0,False,False,False,False
280883,1.0,11.8,False,False,False,False
280884,1.0,1.7,False,False,False,False
280885,0.0,0.0,False,False,False,False
280886,0.0,0.0,False,False,False,False
280887,0.0,0.0,False,False,False,False
280888,1.0,0.2,False,False,False,False
280889,0.0,0.0,False,False,False,False
280890,2.0,30.299999999999997,True,False,False,False
280891,1.0,18.7,False,False,False,False
280892,1.0,2.3,False,False,False,False
280893,0.0,0.0,False,False,False,False
280894,2.0,41.2,True,True,False,False
280895,0.0,0.0,False,False,False,False
280896,4.0,4.6000000000000005,False,False,False,False
280897,5.0,173.29999999999998,True,True,False,True
280898,0.0,0.0,False,False,False,False
280899,1.0,7.0,False,False,False,False
280900,0.0,0.0,False,False,False,False
280901,1.0,0.9,False,False,False,False
280902,0.0,0.0,False,False,False,False
280903,0.0,0.0,False,False,False,False
280904,0.0,0.0,False,False,False,False
280905,0.0,0.0,False,False,False,False
280906,0.0,0.0,False,False,False,False
280907,1.0,1.9,False,False,False,False
280908,2.0,28.3,True,False,False,False
280909,1.0,0.2,False,False,False,False
280910,0.0,0.0,False,False,False,False
280911,1.0,1.2,False,False,False,False
280912,0.0,0.0,False,False,False,False
280913,2.0,39.6,True,False,False,True
280914,0.0,0.0,False,False,False,False
280915,0.0,0.0,False,False,False,False
280916,1.0,0.3,False,False,False,False
280917,0.0,0.0,False,False,False,False
280918,1.0,2.3,True,False,False,False
280919,0.0,0.0,False,False,False,False
280920,0.0,0.0,False,False,False,False
280921,0.0,0.0,False,False,False,False
280922,0.0,0.0,False,False,False,False
280923,2.0,43.3,True,True,False,False
280924,3.0,43.7,True,False,False,False
280925,1.0,2.1,False,False,False,False
280926,1.0,3.8,False,False,False,False
280927,1.0,0.3,False,False,False,False
280928,0.0,0.0,False,False,False,False
280929,2.0,13.5,True,False,False,False
280930,1.0,1.1,False,False,False,False
280931,1.0,0.1,False,False,False,False
280932,10.0,78.4,True,True,False,True
280933,0.0,0.0,False,False,False,False
280934,0.0,0.0,False,False,False,False
280935,0.0,0.0,False,False,False,False
280936,0.0,0.0,False,False,False,False
280937,1.0,0.1,False,False,False,False
280938,0.0,0.0,False,False,False,False
280939,1.0,2.1,False,False,False,False
280940,1.0,0.7,False,False,False,False
280941,0.0,0.0,False,False,False,False
280942,1.0,5.6,False,False,False,False
280943,1.0,26.0,False,False,False,False
280944,1.0,0.1,False,False,False,False
280945,1.0,6.2,False,False,False,False
280946,6.0,139.7,True,False,False,False
280947,0.0,0.0,False,False,False,False
280948,6.0,1141.7,True,True,False,False
280949,0.0,0.0,False,False,False,False
280950,0.0,0.0,False,False,False,False
280951,1.0,0.1,False,False,False,False
280952,0.0,0.0,False,False,False,False
280953,10.0,107.2,True,False,False,True
280954,5.0,84.8,True,True,False,True
280955,1.0,0.1,False,False,False,False
280956,1.0,15.7,True,False,False,False
280957,1.0,43.3,True,True,False,False
280958,0.0,0.0,False,False,False,False
280959,0.0,0.0,False,False,False,False
280960,0.0,0.0,False,False,False,False
280961,1.0,2.9,False,False,False,False
280962,1.0,28.4,True,False,False,False
280963,2.0,18.700000000000003,False,False,False,False
280964,0.0,0.0,False,False,False,False
280965,0.0,0.0,False,False,False,False
280966,1.0,2.7,False,False,False,False
280967,1.0,0.2,False,False,False,False
280968,2.0,1.8,False,False,False,False
280969,1.0,57.5,True,True,False,False
280970,1.0,5.6,True,False,False,False
280971,1.0,0.4,False,False,False,False
280972,0.0,0.0,False,False,False,False
280973,4.0,7.300000000000001,False,False,False,False
280974,1.0,24.9,False,True,False,False
280975,0.0,0.0,False,False,False,False
280976,0.0,0.0,False,False,False,False
280977,0.0,0.0,False,False,False,False
280978,1.0,9.7,True,False,False,False
280979,0.0,0.0,False,False,False,False
280980,0.0,0.0,False,False,False,False
280981,0.0,0.0,False,False,False,False
280982,0.0,0.0,False,False,False,False
280983,1.0,6.2,False,False,False,False
280984,0.0,0.0,False,False,False,False
280985,0.0,0.0,False,False,False,False
280986,0.0,0.0,False,False,False,False
280987,0.0,0.0,False,False,False,False
280988,0.0,0.0,False,False,False,False
280989,0.0,0.0,False,False,False,False
280990,0.0,0.0,False,False,False,False
280991,0.0,0.0,False,False,False,False
280992,0.0,0.0,False,False,False,False
280993,1.0,0.5,False,False,False,False
280994,2.0,3.7,False,False,False,False
280995,1.0,6.4,False,False,False,False
280996,0.0,0.0,False,False,False,False
280997,0.0,0.0,False,False,False,False
280998,1.0,6.6,True,False,False,False
280999,0.0,0.0,False,False,False,False
281000,0.0,0.0,False,False,False,False
281001,3.0,80.9,True,True,False,False
281002,2.0,13.7,False,False,False,False
281004,0.0,0.0,False,False,False,False
281005,1.0,0.3,False,False,False,False
281007,0.0,0.0,False,False,False,False
281008,3.0,41.3,False,False,False,False
281009,3.0,11.8,False,False,False,False
281010,11.0,208.9,True,True,False,True
281011,1.0,18.4,True,False,False,False
281012,1.0,10.5,True,False,False,False
281013,1.0,0.6,False,False,False,False
281014,0.0,0.0,False,False,False,False
281015,0.0,0.0,False,False,False,False
281016,0.0,0.0,False,False,False,False
281017,0.0,0.0,False,False,False,False
281019,2.0,29.5,True,True,False,False
281020,0.0,0.0,False,False,False,False
281021,0.0,0.0,False,False,False,False
281022,3.0,14.7,True,False,False,False
281023,0.0,0.0,False,False,False,False
281025,1.0,6.2,True,False,False,False
281026,0.0,0.0,False,False,False,False
281027,1.0,11.9,False,False,False,False
281028,3.0,38.1,True,False,False,False
281029,1.0,0.1,False,False,False,False
281030,1.0,1.1,False,False,False,False
281031,1.0,2.4,False,False,False,False
281032,0.0,0.0,False,False,False,False
281033,1.0,0.6,False,False,False,False
281034,0.0,0.0,False,False,False,False
281035,0.0,0.0,False,False,False,False
281036,0.0,0.0,False,False,False,False
281037,0.0,0.0,False,False,False,False
281038,0.0,0.0,False,False,False,False
281039,1.0,1.7,False,False,False,False
281040,2.0,49.1,True,False,False,False
281041,0.0,0.0,False,False,False,False
281042,2.0,57.2,False,False,False,False
281043,1.0,5.3,False,False,False,False
281044,0.0,0.0,False,False,False,False
281045,7.0,202.9,True,True,False,False
281046,1.0,10.0,True,False,False,False
281047,3.0,20.8,True,False,False,False
281048,0.0,0.0,False,False,False,False
281049,0.0,0.0,False,False,False,False
281050,0.0,0.0,False,False,False,False
281051,1.0,1.1,False,False,False,False
281052,0.0,0.0,False,False,False,False
281053,0.0,0.0,False,False,False,False
281054,9.0,41.2,True,True,False,False
281055,0.0,0.0,False,False,False,False
281056,1.0,1.2,False,False,False,False
281057,0.0,0.0,False,False,False,False
281058,1.0,1.2,False,False,False,False
281059,1.0,0.3,False,False,False,False
281060,0.0,0.0,False,False,False,False
281061,0.0,0.0,False,False,False,False
281062,7.0,75.9,True,False,False,False
281063,1.0,8.5,False,False,False,False
281064,0.0,0.0,False,False,False,False
281065,3.0,41.4,False,True,False,False
281066,0.0,0.0,False,False,False,False
281067,1.0,0.1,False,False,False,False
281068,0.0,0.0,False,False,False,False
281069,1.0,49.7,True,False,False,False
281070,1.0,5.8,False,False,False,False
281071,2.0,251.4,True,False,False,True
281072,0.0,0.0,False,False,False,False
281073,0.0,0.0,False,False,False,False
281074,9.0,153.7,False,False,False,True
281075,0.0,0.0,False,False,False,False
281076,8.0,106.1,True,True,False,True
281077,0.0,0.0,False,False,False,False
281078,0.0,0.0,False,False,False,False
281079,1.0,1.2,False,False,False,False
281080,2.0,35.3,True,True,False,False
281081,1.0,0.7,False,False,False,False
281082,2.0,3.0,False,False,False,False
281083,0.0,0.0,False,False,False,False
281084,5.0,427.3,True,True,False,False
281085,1.0,6.6,True,False,False,False
281086,3.0,32.8,True,False,False,False
281087,0.0,0.0,False,False,False,False
281088,0.0,0.0,False,False,False,False
281089,2.0,18.7,False,False,False,False
281090,1.0,0.1,False,False,False,False
281091,0.0,0.0,False,False,False,False
281092,0.0,0.0,False,False,False,False
281093,1.0,10.4,True,False,False,False
281094,0.0,0.0,False,False,False,False
281095,40.0,718.1,True,True,False,True
281096,13.0,414.0,True,True,False,False
281097,1.0,0.5,False,False,False,False
281098,0.0,0.0,False,False,False,False
281100,0.0,0.0,False,False,False,False
281101,0.0,0.0,False,False,False,False
281102,0.0,0.0,False,False,False,False
281103,1.0,2.7,False,False,False,False
281104,1.0,3.8,False,False,False,False
281105,0.0,0.0,False,False,False,False
281106,1.0,0.7,False,True,False,False
281107,9.0,302.1,True,True,False,False
281108,0.0,0.0,False,False,False,False
281109,0.0,0.0,False,False,False,False
281110,1.0,91.7,True,False,False,False
281111,6.0,115.7,True,False,False,False
281112,1.0,0.5,True,True,False,False
281113,2.0,94.69999999999999,False,True,False,False
281114,1.0,23.0,False,False,False,False
281115,0.0,0.0,False,False,False,False
281116,1.0,0.2,False,False,False,False
281117,0.0,0.0,False,False,False,False
281118,1.0,13.5,False,False,False,False
281119,0.0,0.0,False,False,False,False
281120,0.0,0.0,False,False,False,False
281121,1.0,9.4,False,False,False,False
281122,4.0,83.4,True,True,False,False
281123,1.0,1.0,False,False,False,False
281124,0.0,0.0,False,False,False,False
281125,2.0,23.5,False,False,False,False
281127,1.0,0.6,False,False,False,False
281128,1.0,1.4,False,False,False,False
281129,2.0,1.9,False,False,False,False
281130,0.0,0.0,False,False,False,False
281131,0.0,0.0,False,False,False,False
281132,0.0,0.0,False,False,False,False
281133,2.0,4.9,False,False,False,False
281134,0.0,0.0,False,False,False,False
281135,1.0,1.7,False,False,False,False
281136,0.0,0.0,False,False,False,False
281137,1.0,0.5,False,False,False,False
281138,0.0,0.0,False,False,False,False
281139,4.0,48.4,True,True,False,False
281140,0.0,0.0,False,False,False,False
281141,5.0,334.7,False,True,False,False
281142,0.0,0.0,False,False,False,False
281143,2.0,14.1,False,True,False,False
281144,1.0,3.4,False,False,False,False
281145,0.0,0.0,False,False,False,False
281146,6.0,121.8,True,False,False,False
281147,1.0,15.5,False,False,False,False
281148,1.0,0.4,False,False,False,False
281149,0.0,0.0,False,False,False,False
281150,0.0,0.0,False,False,False,False
281151,9.0,22.5,True,True,False,False
281152,1.0,0.4,False,False,False,False
281153,0.0,0.0,False,False,False,False
281154,0.0,0.0,False,False,False,False
281155,0.0,0.0,False,False,False,False
281156,0.0,0.0,False,False,False,False
281157,0.0,0.0,False,False,False,False
281158,0.0,0.0,False,False,False,False
281159,0.0,0.0,False,False,False,False
281160,1.0,2.3,False,False,False,False
281161,0.0,0.0,False,False,False,False
281162,0.0,0.0,False,False,False,False
281163,1.0,1.5,False,False,False,False
281164,3.0,8.4,True,False,False,False
281165,2.0,22.5,True,False,False,False
281166,2.0,32.4,True,True,False,False
281167,0.0,0.0,False,False,False,False
281168,3.0,26.700000000000003,False,False,False,False
281169,0.0,0.0,False,False,False,False
281170,0.0,0.0,False,False,False,False
281171,0.0,0.0,False,False,False,False
281172,0.0,0.0,False,False,False,False
281173,0.0,0.0,False,False,False,False
281174,1.0,0.7,False,False,False,False
281175,1.0,18.8,False,True,False,False
281176,0.0,0.0,False,False,False,False
281177,1.0,5.4,False,False,False,False
281178,0.0,0.0,False,False,False,False
281179,3.0,42.6,True,True,False,False
281180,1.0,0.1,False,False,False,False
281181,0.0,0.0,False,False,False,False
281182,3.0,54.8,True,False,False,False
281183,0.0,0.0,False,False,False,False
281184,1.0,0.1,False,False,False,False
281185,0.0,0.0,False,False,False,False
281186,1.0,2.9,False,False,False,False
281187,0.0,0.0,False,False,False,False
281188,0.0,0.0,False,False,False,False
281189,1.0,17.4,True,False,False,False
281190,0.0,0.0,False,False,False,False
281191,0.0,0.0,False,False,False,False
281192,1.0,17.7,True,False,False,False
281193,0.0,0.0,False,False,False,False
281194,2.0,1.2000000000000002,False,False,False,False
281195,0.0,0.0,False,False,False,False
281196,17.0,317.7,True,True,False,True
281197,0.0,0.0,False,False,False,False
281198,2.0,1.9,False,False,False,False
281199,2.0,0.4,False,False,False,False
281200,6.0,464.9,True,True,False,True
281201,0.0,0.0,False,False,False,False
281202,0.0,0.0,False,False,False,False
281203,1.0,8.4,False,False,False,False
281204,0.0,0.0,False,False,False,False
281205,1.0,4.6,False,False,False,False
281206,0.0,0.0,False,False,False,False
281207,1.0,7.6,False,False,False,False
281208,0.0,0.0,False,False,False,False
281209,2.0,5.5,False,False,False,False
281210,0.0,0.0,False,False,False,False
281211,1.0,0.2,False,False,False,False
281212,0.0,0.0,False,False,False,False
281213,0.0,0.0,False,False,False,False
281214,0.0,0.0,False,False,False,False
281215,0.0,0.0,False,False,False,False
281216,0.0,0.0,False,False,False,False
281217,1.0,3.8,False,False,False,False
281218,0.0,0.0,False,False,False,False
281219,0.0,0.0,False,False,False,False
281220,1.0,1.4,False,False,False,False
281221,0.0,0.0,False,False,False,False
281222,1.0,0.4,False,False,False,False
281223,1.0,0.4,False,False,False,False
281224,1.0,0.1,False,False,False,False
281225,0.0,0.0,False,False,False,False
281226,1.0,37.3,False,False,False,False
281227,1.0,0.0,False,True,False,False
281228,1.0,7.4,False,False,False,False
281229,0.0,0.0,False,False,False,False
281230,0.0,0.0,False,False,False,False
281231,2.0,86.6,True,False,False,False
281232,1.0,24.0,False,False,False,False
281233,0.0,0.0,False,False,False,False
281234,0.0,0.0,False,False,False,False
281235,0.0,0.0,False,False,False,False
281236,0.0,0.0,False,False,False,False
281237,0.0,0.0,False,False,False,False
281238,0.0,0.0,False,False,False,False
281239,0.0,0.0,False,False,False,False
281240,0.0,0.0,False,False,False,False
281241,0.0,0.0,False,False,False,False
281242,0.0,0.0,False,False,False,False
281243,2.0,137.3,True,True,False,True
281244,1.0,7.2,False,False,False,False
281245,0.0,0.0,False,False,False,False
281246,0.0,0.0,False,False,False,False
281247,0.0,0.0,False,False,False,False
281248,0.0,0.0,False,False,False,False
281249,0.0,0.0,False,False,False,False
281250,0.0,0.0,False,False,False,False
281251,0.0,0.0,False,False,False,False
281252,0.0,0.0,False,False,False,False
281253,0.0,0.0,False,False,False,False
281254,1.0,2.6,False,False,False,False
281255,5.0,74.0,True,True,False,False
281256,1.0,46.9,True,True,False,False
281257,0.0,0.0,False,False,False,False
281259,7.0,46.800000000000004,True,True,False,False
281260,0.0,0.0,False,False,False,False
281261,0.0,0.0,False,False,False,False
281262,3.0,93.4,True,False,False,False
281263,1.0,23.9,False,True,False,False
281264,1.0,66.8,True,True,False,False
281265,0.0,0.0,False,False,False,False
281266,0.0,0.0,False,False,False,False
281267,1.0,6.6,False,False,False,False
281268,0.0,0.0,False,False,False,False
281270,1.0,16.0,True,False,False,False
281271,0.0,0.0,False,False,False,False
281272,2.0,77.10000000000001,True,True,False,False
281273,0.0,0.0,False,False,False,False
281274,0.0,0.0,False,False,False,False
281275,0.0,0.0,False,False,False,False
281276,1.0,4.8,False,False,False,False
281277,0.0,0.0,False,False,False,False
281278,0.0,0.0,False,False,False,False
281279,4.0,42.8,True,True,False,False
281280,1.0,38.3,False,False,False,False
281282,2.0,52.300000000000004,True,False,False,False
281283,0.0,0.0,False,False,False,False
281284,1.0,33.5,True,False,False,False
281285,0.0,0.0,False,False,False,False
281286,1.0,2.5,False,False,False,False
281287,1.0,0.8,False,False,False,False
281288,0.0,0.0,False,False,False,False
281289,1.0,1.6,False,False,False,False
281290,1.0,2.1,False,False,False,False
281291,0.0,0.0,False,False,False,False
281292,0.0,0.0,False,False,False,False
281293,1.0,46.9,True,False,False,False
281294,37.0,1744.7,True,True,False,True
281295,10.0,77.7,True,True,False,False
281296,0.0,0.0,False,False,False,False
281297,2.0,154.29999999999998,True,False,False,True
281298,0.0,0.0,False,False,False,False
281299,20.0,624.9,True,True,False,True
281300,1.0,33.1,False,False,False,False
281301,0.0,0.0,False,False,False,False
281302,0.0,0.0,False,False,False,False
281303,0.0,0.0,False,False,False,False
281304,1.0,1.6,False,False,False,False
281305,1.0,14.1,True,False,False,False
281306,0.0,0.0,False,False,False,False
281307,2.0,8.2,False,False,False,False
281308,1.0,9.7,True,False,False,False
281309,1.0,8.7,True,False,False,False
281310,1.0,7.6,True,False,True,False
281311,0.0,0.0,False,False,False,False
281316,0.0,0.0,False,False,False,False
281317,2.0,41.099999999999994,True,False,False,False
281318,0.0,0.0,False,False,False,False
281319,1.0,6.6,False,False,False,False
281320,3.0,11.1,True,False,False,False
281321,6.0,309.0,False,False,False,False
281322,0.0,0.0,False,False,False,False
281323,0.0,0.0,False,False,False,False
281324,4.0,89.3,False,False,False,True
281325,6.0,155.5,True,True,False,False
281326,0.0,0.0,False,False,False,False
281327,0.0,0.0,False,False,False,False
281328,0.0,0.0,False,False,False,False
281329,0.0,0.0,False,False,False,False
281330,1.0,1.4,False,False,False,False
281331,19.0,440.29999999999995,True,True,False,True
281332,1.0,0.5,True,False,False,False
281333,0.0,0.0,False,False,False,False
281334,0.0,0.0,False,False,False,False
281335,1.0,1.1,False,False,False,False
281336,0.0,0.0,False,False,False,False
281337,4.0,30.3,True,False,False,True
281338,0.0,0.0,False,False,False,False
281339,15.0,349.2,False,True,False,False
281340,0.0,0.0,False,False,False,False
281341,0.0,0.0,False,False,False,False
281342,0.0,0.0,False,False,False,False
281343,0.0,0.0,False,False,False,False
281344,0.0,0.0,False,False,False,False
281345,0.0,0.0,False,False,False,False
281346,0.0,0.0,False,False,False,False
281347,0.0,0.0,False,False,False,False
281349,0.0,0.0,False,False,False,False
281350,0.0,0.0,False,False,False,False
281351,1.0,0.2,False,False,False,False
281352,1.0,9.5,True,False,False,False
281353,1.0,73.6,True,False,False,False
281354,1.0,8.8,False,False,False,False
281355,1.0,48.8,True,False,False,False
281356,0.0,0.0,False,False,False,False
281357,1.0,0.1,False,False,False,False
281358,0.0,0.0,False,False,False,False
281359,0.0,0.0,False,False,False,False
281360,0.0,0.0,False,False,False,False
281361,0.0,0.0,False,False,False,False
281362,3.0,242.3,False,True,False,False
281363,1.0,8.0,False,False,False,False
281364,1.0,28.4,True,False,False,False
281365,1.0,34.5,False,True,False,False
281366,1.0,3.6,False,False,False,False
281367,0.0,0.0,False,False,False,False
281368,1.0,0.2,False,False,False,False
281369,0.0,0.0,False,False,False,False
281370,16.0,616.1,True,True,False,False
281371,1.0,8.1,False,False,False,False
281372,0.0,0.0,False,False,False,False
281373,1.0,0.4,False,False,False,False
281374,0.0,0.0,False,False,False,False
281375,1.0,20.9,True,False,False,False
281376,6.0,133.7,False,True,False,False
281377,1.0,70.1,True,False,False,False
281378,1.0,2.4,False,False,False,False
281379,4.0,542.2,True,True,False,False
281380,0.0,0.0,False,False,False,False
281381,0.0,0.0,False,False,False,False
281382,1.0,4.6,False,False,False,False
281383,1.0,0.1,False,False,False,False
281384,0.0,0.0,False,False,False,False
281385,1.0,5.2,False,False,False,False
281386,2.0,0.7,False,True,False,False
281387,1.0,4.5,True,False,False,False
281388,1.0,62.5,True,False,False,False
281389,0.0,0.0,False,False,False,False
281390,3.0,20.4,True,False,False,False
281391,0.0,0.0,False,False,False,False
281392,0.0,0.0,False,False,False,False
281393,2.0,87.6,True,True,False,False
281394,2.0,3.5,False,False,False,False
281396,2.0,7.4,False,False,False,False
281397,0.0,0.0,False,False,False,False
281398,1.0,3.3,False,False,False,False
281399,1.0,0.9,False,False,False,False
281400,0.0,0.0,False,False,False,False
281401,3.0,40.5,True,False,False,False
281402,0.0,0.0,False,False,False,False
281403,0.0,0.0,False,False,False,False
281404,2.0,72.69999999999999,True,False,False,False
281405,0.0,0.0,False,False,False,False
281406,0.0,0.0,False,False,False,False
281407,0.0,0.0,False,False,False,False
281408,0.0,0.0,False,False,False,False
281409,0.0,0.0,False,False,False,False
281410,2.0,0.4,False,False,False,False
281411,0.0,0.0,False,False,False,False
281412,0.0,0.0,False,False,False,False
281413,21.0,707.4000000000001,True,True,False,True
281414,0.0,0.0,False,False,False,False
281415,0.0,0.0,False,False,False,False
281417,0.0,0.0,False,False,False,False
281419,0.0,0.0,False,False,False,False
281420,0.0,0.0,False,False,False,False
281421,0.0,0.0,False,False,False,False
281422,0.0,0.0,False,False,False,False
281423,0.0,0.0,False,False,False,False
281424,0.0,0.0,False,False,False,False
281425,1.0,0.2,False,False,False,False
281426,1.0,2.8,False,False,False,False
281427,0.0,0.0,False,False,False,False
281428,0.0,0.0,False,False,False,False
281429,1.0,20.5,True,False,False,False
281430,1.0,0.1,False,False,False,False
281431,0.0,0.0,False,False,False,False
281432,0.0,0.0,False,False,False,False
281433,0.0,0.0,False,False,False,False
281434,0.0,0.0,False,False,False,False
281435,0.0,0.0,False,False,False,False
281436,0.0,0.0,False,False,False,False
281437,0.0,0.0,False,False,False,False
281438,1.0,4.0,False,False,False,False
281439,0.0,0.0,False,False,False,False
281440,27.0,975.8,True,True,False,True
281441,1.0,15.2,True,False,False,False
281442,1.0,8.1,False,False,False,False
281443,0.0,0.0,False,False,False,False
281444,6.0,83.9,False,True,False,False
281446,0.0,0.0,False,False,False,False
281447,4.0,42.4,True,False,False,True
281448,1.0,2.2,False,False,False,False
281449,0.0,0.0,False,False,False,False
281450,0.0,0.0,False,False,False,False
281451,3.0,37.900000000000006,True,True,False,False
281452,0.0,0.0,False,False,False,False
281453,20.0,419.9,True,True,False,True
281454,3.0,74.8,True,False,False,False
281455,0.0,0.0,False,False,False,False
281456,0.0,0.0,False,False,False,False
281457,0.0,0.0,False,False,False,False
281458,1.0,0.3,False,False,False,False
281459,1.0,42.7,True,False,False,False
281460,0.0,0.0,False,False,False,False
281461,1.0,40.6,False,True,False,False
281462,0.0,0.0,False,False,False,False
281463,0.0,0.0,False,False,False,False
281464,0.0,0.0,False,False,False,False
281465,4.0,167.9,True,True,False,False
281466,1.0,0.8,False,False,False,False
281467,0.0,0.0,False,False,False,False
281468,0.0,0.0,False,False,False,False
281469,0.0,0.0,False,False,False,False
281470,1.0,0.2,False,False,False,False
281471,1.0,3.6,False,False,False,False
281472,0.0,0.0,False,False,False,False
281473,0.0,0.0,False,False,False,False
281474,1.0,1.1,False,False,False,False
281475,0.0,0.0,False,False,False,False
281476,2.0,72.8,False,False,False,False
281477,2.0,0.5,False,False,False,False
281478,0.0,0.0,False,False,False,False
281479,1.0,0.3,False,False,False,False
281480,1.0,0.1,False,False,False,False
281481,0.0,0.0,False,False,False,False
281482,1.0,0.5,False,False,False,False
281483,0.0,0.0,False,False,False,False
281485,1.0,17.4,True,False,False,False
281486,0.0,0.0,False,False,False,False
281487,1.0,13.6,True,False,False,False
281488,0.0,0.0,False,False,False,False
281489,0.0,0.0,False,False,False,False
281490,0.0,0.0,False,False,False,False
281491,0.0,0.0,False,False,False,False
281492,1.0,0.2,False,False,False,False
281493,0.0,0.0,False,False,False,False
281494,1.0,2.9,False,False,False,False
281495,1.0,0.3,False,False,False,False
281496,1.0,21.2,False,False,False,False
281497,1.0,7.5,False,False,False,False
281498,1.0,18.1,True,False,False,False
281499,0.0,0.0,False,False,False,False
281500,2.0,40.3,True,True,False,False
281501,2.0,0.8999999999999999,False,False,False,False
281502,0.0,0.0,False,False,False,False
281503,0.0,0.0,False,False,False,False
281504,0.0,0.0,False,False,False,False
281505,0.0,0.0,False,False,False,False
281506,0.0,0.0,False,False,False,False
281507,0.0,0.0,False,False,False,False
281508,1.0,6.0,False,False,False,False
281509,0.0,0.0,False,False,False,False
281510,0.0,0.0,False,False,False,False
281511,0.0,0.0,False,False,False,False
281512,8.0,537.7,True,True,False,True
281513,0.0,0.0,False,False,False,False
281514,0.0,0.0,False,False,False,False
281515,0.0,0.0,False,False,False,False
281516,0.0,0.0,False,False,False,False
281517,0.0,0.0,False,False,False,False
281518,0.0,0.0,False,False,False,False
281519,1.0,0.6,False,False,False,False
281520,1.0,1.1,False,False,False,False
281521,1.0,0.2,False,False,False,False
281522,32.0,1086.5,True,True,False,True
281523,1.0,5.2,False,False,False,False
281524,0.0,0.0,False,False,False,False
281525,0.0,0.0,False,False,False,False
281526,1.0,82.4,False,True,False,False
281527,0.0,0.0,False,False,False,False
281528,2.0,42.1,True,True,False,True
281529,0.0,0.0,False,False,False,False
281530,0.0,0.0,False,False,False,False
281531,1.0,0.3,False,False,False,False
281532,1.0,0.1,True,False,False,False
281533,0.0,0.0,False,False,False,False
281534,1.0,29.0,True,False,False,False
281535,2.0,19.400000000000002,True,False,False,False
281536,0.0,0.0,False,False,False,False
281537,2.0,7.0,False,False,False,False
281538,1.0,5.6,False,False,False,False
281539,0.0,0.0,False,False,False,False
281540,0.0,0.0,False,False,False,False
281541,0.0,0.0,False,False,False,False
281542,0.0,0.0,False,False,False,False
281543,0.0,0.0,False,False,False,False
281544,0.0,0.0,False,False,False,False
281545,1.0,0.3,False,False,False,False
281546,1.0,15.7,False,False,False,False
281547,0.0,0.0,False,False,False,False
281548,0.0,0.0,False,False,False,False
281549,0.0,0.0,False,False,False,False
281550,0.0,0.0,False,False,False,False
281551,3.0,52.099999999999994,True,True,False,False
281552,0.0,0.0,False,False,False,False
281553,0.0,0.0,False,False,False,False
281554,3.0,151.4,True,True,False,False
281555,1.0,0.2,False,False,False,False
281556,2.0,42.2,False,False,False,False
281557,0.0,0.0,False,False,False,False
281558,1.0,6.5,True,False,False,False
281559,0.0,0.0,False,False,False,False
281561,1.0,0.2,False,False,False,False
281562,0.0,0.0,False,False,False,False
281563,0.0,0.0,False,False,False,False
281564,0.0,0.0,False,False,False,False
281565,6.0,127.69999999999999,False,True,False,False
281566,2.0,1.5,False,False,False,False
281567,1.0,10.8,False,False,False,False
281569,1.0,6.0,True,False,False,False
281570,0.0,0.0,False,False,False,False
281571,2.0,18.2,True,False,False,False
281572,0.0,0.0,False,False,False,False
281573,1.0,0.3,False,False,False,False
281574,0.0,0.0,False,False,False,False
281575,1.0,4.0,False,False,False,False
281576,0.0,0.0,False,False,False,False
281577,0.0,0.0,False,False,False,False
281578,2.0,9.6,True,False,False,False
281579,0.0,0.0,False,False,False,False
281580,0.0,0.0,False,False,False,False
281581,1.0,7.3,False,False,False,False
281582,0.0,0.0,False,False,False,False
281584,1.0,0.2,False,False,False,False
281585,1.0,0.1,False,False,False,False
281586,7.0,368.3,True,False,True,False
281587,2.0,0.0,False,True,False,False
281588,1.0,0.8,False,False,False,False
281589,0.0,0.0,False,False,False,False
281590,0.0,0.0,False,False,False,False
281591,1.0,0.0,False,True,False,False
281592,1.0,12.5,True,False,False,False
281593,0.0,0.0,False,False,False,False
281595,0.0,0.0,False,False,False,False
281596,0.0,0.0,False,False,False,False
281597,1.0,2.7,True,False,False,False
281598,0.0,0.0,False,False,False,False
281599,0.0,0.0,False,False,False,False
281600,0.0,0.0,False,False,False,False
281601,1.0,10.5,True,True,False,False
281602,0.0,0.0,False,False,False,False
281603,0.0,0.0,False,False,False,False
281604,2.0,10.2,False,False,False,False
281605,2.0,58.5,True,False,False,False
281606,1.0,0.9,False,False,False,False
281607,2.0,1.0,False,False,False,False
281608,42.0,638.1,True,True,False,True
281609,38.0,1719.2,True,True,False,True
281610,2.0,127.7,False,True,False,False
281611,0.0,0.0,False,False,False,False
281612,0.0,0.0,False,False,False,False
281613,0.0,0.0,False,False,False,False
