,student_id,minutes_watched,engagement_quizzes,engagement_exams,engagement_lessons
8011,275032,45.300000000000004,1,1,2
8012,275033,1770.1000000000001,9,7,19
8013,275034,85.6,1,0,4
8014,275035,14.0,0,0,5
8015,275038,715.1,3,2,9
8016,275039,47.2,2,0,2
8017,275045,6160.5,34,47,81
8018,275046,0.2,0,0,1
8019,275049,23.7,1,0,2
8020,275050,658.0,9,8,22
8021,275051,5.9,0,0,1
8022,275052,1.1,0,0,1
8023,275055,4.4,1,0,1
8024,275056,192.7,8,2,12
8025,275058,1.3,0,0,1
8026,275060,57.4,1,1,4
8027,275061,43.2,1,1,1
8028,275062,0.1,0,0,1
8029,275063,27.2,1,0,1
8030,275065,28.6,1,0,1
8031,275067,5.7,1,0,1
8032,275069,90.8,2,1,5
8033,275071,1.3,0,0,1
8034,275072,6.5,0,0,1
8035,275074,41.8,1,1,1
8036,275075,34.3,0,0,1
8037,275076,1.4,0,0,1
8038,275078,1.7,1,0,1
8039,275080,6.7,0,0,1
8040,275081,59.0,3,0,6
8041,275082,0.1,0,0,1
8042,275083,0.3,0,0,1
8043,275085,0.4,0,0,1
8044,275086,6.2,0,0,2
8045,275087,41.8,1,1,1
8046,275090,1.3,1,0,1
8047,275091,15.100000000000001,1,0,2
8048,275092,30.5,1,0,3
8049,275098,165.4,1,1,5
8050,275100,1435.8,11,15,45
8051,275102,11.1,0,0,2
8052,275103,251.9,4,2,14
8053,275105,2.0,0,0,4
8054,275107,3.1,0,0,1
8055,275108,6.2,0,0,2
8056,275110,1.8,0,0,1
8057,275111,149.3,0,0,1
8058,275112,151.6,3,1,6
8059,275113,67.5,3,1,4
8060,275116,0.7,0,0,1
8061,275117,1.5,0,0,1
8062,275126,180.6,3,3,16
8063,275127,0.7,0,0,1
8064,275129,2018.3,20,13,42
8065,275130,41.9,1,0,1
8066,275131,28.0,0,0,1
8067,275132,924.7,12,5,31
8068,275134,0.4,0,0,1
8069,275135,56.3,1,0,1
8070,275141,95.0,0,1,5
8071,275142,6.5,1,0,2
8072,275147,110.7,0,1,3
8073,275148,488.8,5,2,9
8074,275149,16.9,0,0,1
8075,275152,0.1,0,0,1
8076,275153,6.6000000000000005,0,0,1
8077,275154,293.9,3,5,9
8078,275155,6.699999999999999,0,1,2
8079,275156,0.9,0,0,2
8080,275158,184.2,4,0,21
8081,275163,74.6,0,0,3
8082,275165,791.0,16,8,20
8083,275167,3.9,0,0,1
8084,275173,926.1,14,6,45
8085,275178,7.6,0,0,1
8086,275180,0.3,1,1,1
8087,275181,92.6,0,1,2
8088,275184,5.2,0,0,1
8089,275185,3.5,0,0,1
8090,275186,1.4,0,1,1
8091,275187,0.8,0,0,1
8092,275188,0.7,0,0,1
8093,275189,0.3,0,0,1
8094,275193,1.7,0,0,1
8095,275195,0.2,0,0,1
8096,275196,4.6,0,0,1
8097,275201,2.7,0,0,1
8098,275204,2.3,1,0,1
8099,275208,10.9,0,0,3
8100,275210,33.6,2,0,3
8101,275211,38.7,1,0,1
8102,275213,309.6,1,0,3
8103,275215,110.5,4,1,6
8104,275216,74.4,1,0,1
8105,275218,1.9,0,0,1
8106,275220,2.1,0,0,1
8107,275225,36.2,0,1,1
8108,275227,6.4,0,0,1
8109,275229,3.0,2,0,3
8110,275230,0.2,0,1,1
8111,275231,1.4,0,0,1
8112,275232,30.3,0,0,1
8113,275233,22.9,1,0,1
8114,275234,0.1,0,0,1
8115,275238,46.7,2,0,2
8116,275239,10.899999999999999,1,0,2
8117,275240,1.0,0,0,1
8118,275243,17.6,0,0,1
8119,275244,3.5,0,0,1
8120,275246,129.4,3,3,9
8121,275247,10.2,0,0,1
8122,275248,2.1,0,0,2
8123,275250,9.8,1,0,1
8124,275251,0.4,0,0,1
8125,275253,56.300000000000004,3,1,5
8126,275254,3.8,0,0,1
8127,275255,62.3,1,0,1
8128,275257,3.0,0,0,1
8129,275258,50.7,1,0,1
8130,275259,48.9,1,0,1
8131,275260,6.1,0,0,1
8132,275261,0.5,0,0,1
8133,275263,5.4,0,0,2
8134,275265,24.4,0,0,2
8135,275266,0.7,0,0,1
8136,275267,0.1,0,0,1
8137,275271,22.2,1,0,1
8138,275272,116.9,2,2,4
8139,275273,234.20000000000002,2,2,3
8140,275275,324.9,3,6,6
8141,275276,1805.1,23,21,48
8142,275277,1564.5,25,23,72
8143,275278,0.9,0,0,1
8144,275279,0.6,0,0,1
8145,275281,42.6,1,1,1
8146,275282,942.1999999999999,6,12,17
8147,275283,5.3999999999999995,0,0,2
8148,275284,31.8,3,0,6
8149,275286,1142.0,22,16,50
8150,275288,0.1,0,0,1
8151,275289,3.2,0,0,1
8152,275290,223.8,1,0,7
8153,275291,3.5,0,0,2
8154,275292,21.299999999999997,2,2,2
8155,275293,104.60000000000001,3,2,4
8156,275296,0.1,0,0,1
8157,275298,68.1,1,0,5
8158,275299,32.9,0,0,4
8159,275300,19.2,1,0,2
8160,275301,2.4,0,0,1
8161,275302,2.5,0,0,2
8162,275306,11.0,0,0,1
8163,275307,681.9,12,9,35
8164,275310,19.6,0,0,1
8165,275311,55.900000000000006,0,0,2
8166,275312,0.5,0,0,1
8167,275313,1.1,0,0,1
8168,275314,0.5,0,0,1
8169,275315,1.1,0,0,1
8170,275316,20.4,1,0,1
8171,275317,47.4,3,1,4
8172,275320,0.7,0,0,1
8173,275324,65.7,1,0,1
8174,275325,22.2,1,0,1
8175,275330,5.0,0,0,1
8176,275332,5.2,0,0,1
8177,275333,44.4,1,1,1
8178,275336,14.6,1,0,1
8179,275338,19.7,1,0,4
8180,275340,0.7,0,0,1
8181,275341,0.5,0,0,1
8182,275342,0.3,0,0,1
8183,275343,57.7,2,0,3
8184,275344,6.7,0,0,1
8185,275348,0.1,0,0,1
8186,275350,2.2,0,0,1
8187,275352,1.9,0,0,1
8188,275353,7.2,1,0,1
8189,275355,1.1,0,0,1
8190,275356,0.2,0,3,1
8191,275360,49.7,2,1,2
8192,275362,210.1,3,0,12
8193,275364,2.2,0,0,1
8194,275368,0.3,0,0,1
8195,275370,38.1,0,1,2
8196,275371,7.4,1,0,1
8197,275373,57.300000000000004,2,0,3
8198,275374,13.1,1,0,1
8199,275381,1.5,0,0,1
8200,275387,33.1,1,1,1
8201,275388,0.8,0,0,1
8202,275389,234.3,12,2,17
8203,275390,23.799999999999997,1,0,2
8204,275391,8.6,1,0,1
8205,275395,6.9,1,0,2
8206,275399,27.8,0,0,2
8207,275400,0.1,0,0,1
8208,275401,1.4,0,0,1
8209,275404,135.5,1,0,2
8210,275406,0.6,0,0,1
8211,275407,1.2,0,0,1
8212,275408,83.8,1,1,5
8213,275409,0.2,0,0,1
8214,275410,17.9,0,0,1
8215,275411,0.5,0,0,1
8216,275412,164.9,3,2,9
8217,275413,308.3,6,3,9
8218,275414,122.00000000000001,4,2,3
8219,275418,1.2,0,0,1
8220,275419,0.1,0,0,1
8221,275420,0.2,0,0,1
8222,275422,216.9,4,4,13
8223,275423,0.1,0,0,1
8224,275424,20.3,1,0,1
8225,275425,35.2,0,0,1
8226,275429,59.9,1,0,1
8227,275431,32.0,1,0,1
8228,275432,85.2,2,0,2
8229,275433,0.2,0,0,1
8230,275434,0.7,0,0,1
8231,275438,67.2,2,1,11
8232,275439,0.5,0,0,1
8233,275440,77.30000000000001,2,0,2
8234,275442,1903.6,15,17,42
8235,275443,56.599999999999994,2,0,3
8236,275444,31.5,1,0,6
8237,275445,208.1,3,1,6
8238,275446,6.3,0,0,1
8239,275447,38.3,1,0,2
8240,275448,4.8,1,0,1
8241,275449,4131.8,31,23,83
8242,275451,0.1,0,0,1
8243,275452,10.8,1,0,1
8244,275453,7.0,1,0,2
8245,275456,0.9,0,0,1
8246,275457,296.2,0,4,10
8247,275461,90.3,0,0,7
8248,275462,11.9,0,0,1
8249,275463,94.0,0,1,5
8250,275464,1.2,0,0,1
8251,275465,43.6,5,1,5
8252,275466,75.2,3,0,3
8253,275468,1046.4,11,13,47
8254,275469,1.4,0,0,1
8255,275470,2192.5,16,26,44
8256,275471,58.099999999999994,2,0,3
8257,275477,9.1,1,0,1
8258,275479,499.2,14,7,27
8259,275485,2.0,0,0,1
8260,275488,2.5,0,0,1
8261,275490,326.6,2,0,4
8262,275492,14.3,1,0,1
8263,275495,9.3,0,0,1
8264,275496,9.9,1,0,2
8265,275498,137.2,8,2,12
8266,275502,11.9,0,0,1
8267,275503,3.6,0,0,1
8268,275504,3.6,0,0,1
8269,275505,740.7,4,8,13
8270,275508,0.7,0,0,1
8271,275510,397.70000000000005,8,0,17
8272,275513,136.5,3,3,3
8273,275514,4.7,0,0,1
8274,275515,7.7,0,0,1
8275,275516,110.1,4,0,10
8276,275517,0.9,0,0,1
8277,275518,120.2,7,1,16
8278,275519,11.0,1,0,1
8279,275526,18.7,0,0,1
8280,275528,0.8,0,0,2
8281,275529,554.7,6,6,25
8282,275530,0.6,0,0,1
8283,275532,66.7,2,0,2
8284,275533,104.7,3,1,3
8285,275534,88.5,2,1,2
8286,275535,58.6,0,0,2
8287,275537,0.9,0,0,1
8288,275540,1.3,0,0,2
8289,275541,1.3,0,0,1
8290,275544,11.2,1,0,2
8291,275545,0.5,0,0,1
8292,275548,627.6999999999999,7,1,14
8293,275550,51.699999999999996,0,0,5
8294,275552,450.8,9,6,30
8295,275553,1.1,0,0,1
8296,275554,362.0,1,2,22
8297,275555,1.3,0,0,1
8298,275558,0.5,0,0,1
8299,275561,17.9,1,0,1
8300,275562,0.2,0,0,1
8301,275564,69.4,0,1,1
8302,275565,13.7,1,0,1
8303,275566,397.3,3,3,17
8304,275567,1373.6,4,1,16
8305,275569,51.2,1,1,2
8306,275570,103.30000000000001,3,2,4
8307,275571,16.1,0,0,3
8308,275572,108.9,0,1,6
8309,275574,442.7,10,3,16
8310,275575,60.9,4,1,5
8311,275578,37.099999999999994,2,0,4
8312,275579,58.599999999999994,2,0,4
8313,275580,62.0,1,0,1
8314,275582,9.700000000000001,0,0,2
8315,275583,819.7,14,6,20
8316,275586,172.9,2,0,7
8317,275587,2.2,0,0,1
8318,275588,20.1,1,0,2
8319,275589,108.3,3,2,5
8320,275590,1298.4,11,19,38
8321,275591,444.0,3,7,10
8322,275592,65.10000000000001,2,1,7
8323,275594,75.2,5,1,9
8324,275595,1.5,1,0,1
8325,275598,52.8,3,0,6
8326,275608,0.3,0,0,1
8327,275610,0.1,0,0,1
8328,275617,2.8,0,0,1
8329,275624,875.7,12,2,68
8330,275626,3.3,0,0,1
8331,275629,77.9,2,1,2
8332,275632,39.6,1,0,1
8333,275635,6.6,1,0,1
8334,275636,4.3,1,0,2
8335,275637,1804.4,28,22,58
8336,275640,0.6,0,0,1
8337,275641,4.9,0,0,1
8338,275644,60.5,3,1,3
8339,275645,1.6,0,0,1
8340,275653,0.4,0,0,1
8341,275656,21.9,0,0,1
8342,275660,18.7,1,0,1
8343,275664,44.8,0,0,1
8344,275667,3.9,0,0,1
8345,275669,0.1,0,0,1
8346,275677,493.9,0,2,22
8347,275682,37.6,3,0,5
8348,275683,0.9,0,0,1
8349,275684,526.1999999999999,12,7,19
8350,275691,1.2,0,0,1
8351,275693,1.0,0,0,2
8352,275701,28.700000000000003,2,0,2
8353,275702,10.6,1,0,3
8354,275708,25.0,0,0,1
8355,275711,18.5,0,0,2
8356,275713,6.2,1,0,1
8357,275714,11.7,0,0,1
8358,275715,3.3,0,0,1
8359,275716,50.9,1,1,2
8360,275721,94.2,3,0,4
8361,275722,0.7,0,0,1
8362,275723,14.5,1,0,1
8363,275724,2.8,0,0,2
8364,275725,31.8,1,0,3
8365,275728,0.1,0,0,1
8366,275732,0.1,0,0,1
8367,275734,8.7,1,0,1
8368,275738,48.3,0,0,1
8369,275739,1.2,0,0,1
8370,275741,831.0,7,6,22
8371,275757,164.4,8,0,11
8372,275759,7.0,0,0,1
8373,275764,11.3,0,0,1
8374,275766,79.4,3,1,7
8375,275772,0.2,0,0,1
8376,275778,28.4,1,0,1
8377,275779,4.5,0,0,1
8378,275780,43.3,0,0,5
8379,275782,8.6,1,0,1
8380,275786,144.5,1,0,8
8381,275788,385.7,3,6,7
8382,275789,6.8,0,0,1
8383,275790,30.6,0,0,1
8384,275793,0.7,0,0,1
8385,275798,24.7,2,0,2
8386,275799,411.5,9,7,10
8387,275800,14.6,4,1,3
8388,275804,2.2,1,0,1
8389,275805,1.8,0,0,1
8390,275811,33.8,2,0,3
8391,275812,0.8,0,0,1
8392,275815,0.7,0,0,1
8393,275816,0.3,0,0,1
8394,275817,3.8,0,0,1
8395,275819,0.5,0,0,1
8396,275820,70.2,1,1,1
8397,275829,0.4,0,0,1
8398,275830,0.6,0,0,1
8399,275832,3.4,0,0,1
8400,275834,257.7,4,2,5
8401,275836,0.1,0,0,1
8402,275839,43.0,1,1,1
8403,275841,14.3,1,0,1
8404,275843,4.3,0,0,1
8405,275844,0.5,0,0,1
8406,275849,2.6,0,0,1
8407,275855,33.5,2,0,4
8408,275856,12.2,0,0,1
8409,275857,0.5,0,0,1
8410,275859,3.5,0,0,1
8411,275860,7.7,1,0,5
8412,275861,0.4,0,0,1
8413,275863,1.5,0,0,1
8414,275864,88.9,3,0,3
8415,275865,0.8,0,0,1
8416,275873,0.4,0,0,1
8417,275874,1.0,0,0,1
8418,275876,1.5,0,0,1
8419,275878,1.5,0,0,1
8420,275881,0.6,0,0,1
8421,275882,8.6,1,0,2
8422,275883,1.4,0,0,1
8423,275885,0.6,0,0,1
8424,275887,0.30000000000000004,0,0,2
8425,275889,32.8,0,0,3
8426,275891,6.7,1,0,1
8427,275893,0.5,1,0,1
8428,275895,0.3,0,0,1
8429,275897,1.1,0,0,1
8430,275898,0.1,0,0,1
8431,275901,0.2,0,0,1
8432,275904,1.4,0,0,1
8433,275906,0.2,0,0,1
8434,275907,0.7,0,1,1
8435,275909,1.0,1,0,1
8436,275911,0.1,0,0,1
8437,275917,10.4,1,0,1
8438,275918,3.6,0,0,4
8439,275919,3.8,1,0,1
8440,275920,0.2,0,0,1
8441,275921,0.5,0,0,1
8442,275924,0.2,0,0,1
8443,275925,0.8,0,0,1
8444,275930,7.2,0,0,3
8445,275933,0.3,0,0,1
8446,275935,1.9,0,0,1
8447,275936,0.2,0,0,1
8448,275939,29.3,0,0,4
8449,275940,6.6,1,0,1
8450,275941,0.5,0,0,1
8451,275942,3.1,1,0,1
8452,275944,16.9,4,2,5
8453,275947,50.099999999999994,2,1,2
8454,275948,0.4,0,0,1
8455,275950,0.8,0,0,1
8456,275951,1.5,0,0,3
8457,275954,0.2,0,0,1
8458,275955,0.2,0,0,1
8459,275962,8.6,0,0,1
8460,275968,44.599999999999994,2,0,2
8461,275969,46.5,1,0,3
8462,275971,0.2,0,0,1
8463,275973,0.2,0,0,1
8464,275975,1.3,0,0,1
8465,275979,1.1,0,0,1
8466,275981,43.199999999999996,0,0,2
8467,275987,4.2,0,0,1
8468,275995,0.8,0,0,1
8469,275997,0.8,0,0,2
8470,275998,1.5,0,0,1
8471,275999,0.2,1,1,1
8472,276002,2.8,0,0,1
8473,276007,0.8,0,0,1
8474,276010,10.3,1,0,1
8475,276015,1.1,0,0,1
8476,276020,10.3,1,0,1
8477,276022,2.4,0,0,1
8478,276025,2.6,0,0,1
8479,276026,0.2,0,0,1
8480,276027,0.4,0,0,1
8481,276035,3.6,0,0,1
8482,276037,15.3,0,0,1
8483,276042,0.1,0,0,1
8484,276046,2.1,0,0,1
8485,276047,49.2,1,1,1
8486,276049,1.0,0,0,1
8487,276051,34.6,0,0,2
8488,276053,0.6,1,0,1
8489,276055,0.5,0,0,1
8490,276056,41.5,0,1,3
8491,276058,23.7,1,0,1
8492,276060,0.9,0,0,1
8493,276071,38.2,0,1,1
8494,276075,2.5,0,0,1
8495,276078,4.4,1,0,1
8496,276079,9.5,1,0,1
8497,276088,13.8,1,0,1
8498,276092,0.1,0,0,1
8499,276094,68.8,1,0,1
8500,276095,0.8,0,0,1
8501,276101,6.6,1,0,1
8502,276104,330.7,7,5,16
8503,276105,43.0,0,0,2
8504,276107,110.3,1,3,5
8505,276108,3.8,0,0,1
8506,276112,185.7,11,3,16
8507,276116,43.5,2,1,2
8508,276120,0.6,0,0,1
8509,276121,0.4,0,0,1
8510,276123,33.9,0,0,1
8511,276128,26.8,1,0,2
8512,276129,5.3,0,0,1
8513,276130,960.1,15,13,32
8514,276132,6.3,0,0,1
8515,276135,1414.1000000000001,11,7,21
8516,276138,3.9,0,0,1
8517,276140,4.0,0,0,1
8518,276144,0.1,0,0,1
8519,276146,1.3,0,0,1
8520,276148,10.4,1,0,1
8521,276149,1.0,0,0,1
8522,276154,1.3,0,0,1
8523,276158,8.0,0,0,2
8524,276159,10.1,1,0,1
8525,276160,19.7,1,0,1
8526,276163,20.0,1,0,3
8527,276165,0.8999999999999999,0,0,2
8528,276167,8.9,1,0,1
8529,276168,41.6,1,1,2
8530,276170,10.1,0,0,1
8531,276172,0.3,0,0,1
8532,276175,2.3,0,0,1
8533,276179,0.1,0,0,1
8534,276180,53.6,1,0,2
8535,276184,14.3,1,0,1
8536,276185,26.5,1,0,1
8537,276191,10.9,1,0,1
8538,276192,10.9,1,0,1
8539,276194,6.2,0,0,1
8540,276196,2.9,0,0,4
8541,276198,8.5,0,0,2
8542,276201,6.5,0,0,1
8543,276202,5.1000000000000005,0,0,2
8544,276203,2.9,0,0,1
8545,276206,47.0,1,0,2
8546,276209,74.5,3,1,3
8547,276211,0.1,0,0,1
8548,276214,1.6,0,0,1
8549,276220,307.2,1,3,10
8550,276223,2.7,0,0,1
8551,276227,3.8,0,0,1
8552,276230,19.900000000000002,0,1,2
8553,276231,59.900000000000006,1,1,3
8554,276232,301.8,8,7,11
8555,276233,3.2,0,0,1
8556,276235,1.7,0,0,1
8557,276237,0.4,0,0,1
8558,276238,564.5,3,0,5
8559,276240,6.6,1,0,1
8560,276241,0.1,1,0,1
8561,276243,9.4,1,0,1
8562,276244,0.1,0,0,1
8563,276248,5.7,0,0,1
8564,276250,0.3,0,0,1
8565,276254,0.8,0,0,1
8566,276256,18.0,1,0,1
8567,276258,4.9,0,0,1
8568,276259,0.3,0,0,1
8569,276261,222.9,3,1,10
8570,276262,1.5,1,0,1
8571,276264,10.1,1,0,1
8572,276265,280.7,3,2,4
8573,276267,1.4,0,0,1
8574,276269,0.6,0,0,1
8575,276273,0.4,1,0,1
8576,276275,32.9,1,0,1
8577,276278,1.2,0,0,1
8578,276280,51.5,0,0,2
8579,276283,4.3,0,0,1
8580,276285,6.4,0,0,1
8581,276291,33.8,2,0,2
8582,276292,0.7,0,0,1
8583,276294,1.9,0,0,1
8584,276296,142.2,0,0,3
8585,276298,198.3,5,0,5
8586,276305,16.9,1,0,1
8587,276306,2.7,0,0,1
8588,276310,8.8,1,0,1
8589,276313,1.4,0,0,1
8590,276314,3.2,0,0,1
8591,276315,3.2,0,0,1
8592,276316,2.0,0,0,1
8593,276317,30.6,0,1,1
8594,276318,1.5,0,0,1
8595,276320,2.1,0,0,1
8596,276322,6.2,1,0,1
8597,276323,10.4,1,0,1
8598,276326,6.4,0,0,1
8599,276327,0.1,0,0,1
8600,276330,0.4,0,0,1
8601,276331,6.6,0,0,1
8602,276332,0.1,0,0,1
8603,276334,9.4,0,0,1
8604,276335,21.6,1,0,1
8605,276339,1.2,0,0,1
8606,276340,4.3,0,0,1
8607,276346,183.4,2,1,5
8608,276347,4.2,0,0,1
8609,276348,17.0,1,0,1
8610,276350,11.1,0,0,3
8611,276351,1.0,0,0,1
8612,276355,146.8,4,1,6
8613,276356,10.1,1,0,1
8614,276359,0.6,0,0,1
8615,276361,1.9,0,0,1
8616,276362,0.1,0,0,1
8617,276370,46.0,1,1,1
8618,276373,0.1,0,0,1
8619,276374,25.6,1,0,1
8620,276376,0.2,0,0,1
8621,276378,16.5,2,0,2
8622,276381,36.6,0,2,4
8623,276383,155.9,6,2,8
8624,276385,20.4,1,0,2
8625,276387,0.9,0,0,1
8626,276388,1.2,1,0,1
8627,276392,13.0,0,0,1
8628,276394,0.1,0,0,1
8629,276395,146.79999999999998,0,2,3
8630,276396,42.7,3,1,3
8631,276399,5.9,0,0,1
8632,276400,1.0,0,0,1
8633,276402,1.3,0,0,1
8634,276404,0.6,0,0,1
8635,276406,0.5,0,0,1
8636,276407,0.1,0,0,1
8637,276408,15.8,0,0,2
8638,276409,1.8,0,0,1
8639,276410,2.0,0,0,1
8640,276413,1.1,0,0,1
8641,276414,7.1,0,0,1
8642,276415,2.9,0,0,1
8643,276417,7.8,1,0,1
8644,276418,106.2,0,2,2
8645,276420,830.1,16,1,26
8646,276430,12.9,1,0,1
8647,276432,0.5,0,0,1
8648,276437,6.3,1,0,1
8649,276438,7.9,1,1,1
8650,276439,6386.5,27,45,88
8651,276440,6.3,1,0,1
8652,276442,40.7,1,0,4
8653,276445,41.6,2,0,3
8654,276447,0.2,0,0,1
8655,276449,29.5,1,2,2
8656,276452,44.2,0,0,1
8657,276453,2.9,0,0,1
8658,276455,1248.9,11,9,19
8659,276456,1.2,0,0,1
8660,276457,0.1,0,0,1
8661,276465,0.2,0,0,1
8662,276466,33.1,0,2,2
8663,276470,40.8,2,0,4
8664,276473,4.9,1,0,1
8665,276476,28.900000000000002,2,0,2
8666,276478,2.7,1,0,1
8667,276480,163.4,4,2,5
8668,276481,13.4,0,0,1
8669,276484,8.2,0,0,1
8670,276490,1166.0,6,7,22
8671,276492,0.9,0,0,1
8672,276493,3.3,0,0,1
8673,276495,0.1,0,0,1
8674,276498,6.0,1,0,1
8675,276502,3.0,0,0,1
8676,276503,1.1,0,0,1
8677,276504,0.4,0,0,1
8678,276505,44.900000000000006,3,1,3
8679,276509,0.3,0,0,1
8680,276510,1082.6,13,7,41
8681,276517,6.1,0,0,1
8682,276518,10.0,1,0,1
8683,276519,36.0,0,1,2
8684,276521,2.4,0,0,1
8685,276522,0.5,0,0,1
8686,276524,0.6,0,0,1
8687,276526,4.1000000000000005,0,0,2
8688,276530,0.5,0,0,1
8689,276531,12.7,1,0,1
8690,276532,46.7,2,1,2
8691,276533,1.1,0,0,1
8692,276535,13.6,0,0,1
8693,276536,0.6,0,0,1
8694,276537,0.6,0,0,1
8695,276538,37.0,1,0,1
8696,276539,41.8,2,0,3
8697,276540,3.5,0,0,1
8698,276541,25.4,1,0,1
8699,276542,259.1,9,4,11
8700,276544,1.6,0,0,1
8701,276545,38.1,0,0,1
8702,276547,2.5,0,0,1
8703,276549,44.2,3,1,3
8704,276552,0.2,0,0,1
8705,276553,74.0,0,2,4
8706,276559,40.4,0,0,1
8707,276560,54.400000000000006,2,0,3
8708,276562,1061.0,23,6,42
8709,276567,0.6,0,0,1
8710,276568,0.2,0,0,1
8711,276569,0.6,0,0,1
8712,276572,0.2,0,0,1
8713,276575,6.9,3,0,3
8714,276578,1.4,0,0,2
8715,276581,18.4,0,0,1
8716,276583,6.6,1,0,1
8717,276584,55.5,2,0,4
8718,276587,64.8,3,1,4
8719,276590,42.1,1,0,1
8720,276591,33.1,1,0,2
8721,276597,10.1,1,0,2
8722,276598,308.3,11,6,18
8723,276599,6.5,0,0,1
8724,276600,3.2,0,0,1
8725,276602,21.2,0,1,1
8726,276603,3.9,0,0,1
8727,276604,0.7,0,0,1
8728,276605,2.1,0,0,1
8729,276606,0.4,0,0,1
8730,276608,4.0,0,0,1
8731,276612,0.2,0,0,1
8732,276613,2.5,0,0,1
8733,276614,4.5,0,0,1
8734,276619,41.1,0,0,1
8735,276620,6.3,1,0,1
8736,276621,0.2,0,0,1
8737,276624,19.0,0,0,1
8738,276626,1.6,0,0,1
8739,276627,52.0,2,0,4
8740,276630,4.0,0,0,1
8741,276631,1.1,0,0,1
8742,276632,44.4,1,1,5
8743,276634,5.5,0,0,2
8744,276637,5.4,0,0,1
8745,276638,0.3,0,0,1
8746,276642,0.7,0,0,1
8747,276646,0.2,0,0,1
8748,276650,9.9,1,0,1
8749,276652,4.7,0,0,1
8750,276656,2.3,0,0,2
8751,276657,5.6,0,0,2
8752,276659,55.2,1,0,1
8753,276661,7.5,0,0,1
8754,276663,31.3,0,0,3
8755,276664,76.7,0,1,4
8756,276665,37.5,1,0,1
8757,276666,44.3,3,0,3
8758,276667,1.2,0,1,1
8759,276668,1.1,0,0,1
8760,276669,17.7,0,0,2
8761,276670,7.0,3,0,4
8762,276671,391.1,3,5,24
8763,276672,7.8,1,0,1
8764,276676,5.699999999999999,0,0,2
8765,276678,0.3,0,0,1
8766,276683,0.2,0,0,1
8767,276684,9.9,0,0,2
8768,276685,2.6,0,0,1
8769,276686,0.2,0,0,1
8770,276687,60.3,1,0,1
8771,276692,31.7,2,0,4
8772,276693,0.8,0,0,1
8773,276694,27.400000000000002,0,0,2
8774,276700,45.0,2,1,2
8775,276701,0.7,0,0,1
8776,276705,1.2,0,0,1
8777,276708,567.5,4,2,7
8778,276710,0.2,0,0,1
8779,276712,0.4,0,0,1
8780,276713,0.6,0,0,1
8781,276717,0.4,0,0,1
8782,276721,91.4,2,0,3
8783,276725,3.6,0,0,1
8784,276728,41.2,2,1,2
8785,276740,49.3,3,1,6
8786,276744,29.7,0,0,1
8787,276746,0.5,0,0,1
8788,276753,9.2,1,0,1
8789,276756,25.2,0,0,1
8790,276757,0.1,0,0,1
8791,276759,4.0,0,0,1
8792,276761,2.9,0,0,1
8793,276766,0.6,0,0,1
8794,276767,7.8,1,0,3
8795,276771,0.1,0,0,1
8796,276772,10.0,1,0,1
8797,276774,1.3,0,0,1
8798,276777,0.6,0,0,1
8799,276780,2.0,0,0,1
8800,276781,8.5,1,0,3
8801,276783,1722.6,22,25,41
8802,276784,1027.0,7,6,38
8803,276785,27.9,2,0,2
8804,276786,28.5,1,0,1
8805,276787,18.299999999999997,1,0,2
8806,276788,1089.8,10,16,47
8807,276790,47.5,5,1,6
8808,276792,2.3,0,0,1
8809,276793,2.1,0,0,1
8810,276795,44.5,2,1,3
8811,276800,15.4,0,0,2
8812,276801,3.3,0,0,1
8813,276802,18.9,0,0,1
8814,276805,1.9,0,0,2
8815,276806,1.1,0,0,1
8816,276812,0.1,0,0,1
8817,276813,3.1,1,0,1
8818,276816,3.9,0,0,1
8819,276817,2.5,0,0,1
8820,276820,0.7,0,0,1
8821,276821,32.0,1,0,3
8822,276824,249.5,4,5,5
8823,276826,17.6,1,0,1
8824,276827,4.2,0,0,1
8825,276829,133.6,2,1,3
8826,276832,41.7,1,0,2
8827,276833,0.1,0,0,1
8828,276835,33.4,1,0,1
8829,276839,10.0,1,0,1
8830,276841,13.600000000000001,0,0,2
8831,276844,10.6,1,0,1
8832,276845,0.7,0,0,1
8833,276846,12.6,0,0,1
8834,276847,17.4,1,0,1
8835,276848,25.8,0,0,1
8836,276849,39.3,1,0,1
8837,276852,198.0,1,2,10
8838,276854,0.5,0,0,1
8839,276856,1.2,0,0,1
8840,276857,48.6,2,1,3
8841,276858,2.1,0,0,1
8842,276860,12.0,1,0,3
8843,276864,5.0,0,0,1
8844,276868,27.400000000000002,2,0,3
8845,276869,0.1,0,0,1
8846,276873,0.1,0,0,1
8847,276874,26.2,3,1,4
8848,276877,42.5,1,0,1
8849,276878,50.3,1,0,1
8850,276879,39.0,1,1,1
8851,276880,0.3,0,0,1
8852,276887,449.8,6,6,17
8853,276888,29.8,3,0,4
8854,276890,54.9,2,0,2
8855,276891,1.0,0,0,1
8856,276899,7.4,0,0,1
8857,276904,3.5,0,0,1
8858,276906,8.5,0,0,2
8859,276907,2.8,0,0,2
8860,276908,2.7,0,0,1
8861,276909,20.7,0,0,3
8862,276911,55.3,0,0,7
8863,276912,2.5,0,0,1
8864,276913,0.6,0,0,1
8865,276917,38.5,2,0,3
8866,276919,0.7,0,0,1
8867,276921,1.4,0,0,1
8868,276925,4.5,0,0,2
