,student_id,minutes_watched,engagement_quizzes,engagement_exams,engagement_lessons,hub_questions_taken
7518,273870,205.4,0,3,6,0.0
7519,273872,1.7999999999999998,0,0,2,0.0
7520,273876,36.7,1,0,1,0.0
7521,273878,83.9,1,1,3,0.0
7522,273881,2.3000000000000003,1,0,2,0.0
7523,273882,0.3,1,0,0,0.0
7524,273884,1.8,0,0,1,0.0
7525,273886,3.2,0,0,1,0.0
7526,273887,27.4,1,0,1,0.0
7527,273890,0.5,0,0,1,0.0
7528,273891,1.9,0,0,1,0.0
7529,273892,11.6,1,0,1,0.0
7530,273893,0.2,0,0,1,0.0
7531,273896,0.1,0,0,1,0.0
7532,273905,1.2,0,0,1,0.0
7533,273907,96.8,0,0,3,0.0
7534,273908,6.5,0,0,1,0.0
7535,273910,0.8,0,0,1,0.0
7536,273914,6.1,0,0,2,0.0
7537,273915,6.4,1,0,1,0.0
7538,273923,1.5,0,0,2,0.0
7539,273924,19.1,1,0,1,0.0
7540,273925,11.2,0,0,2,0.0
7541,273930,5.8999999999999995,0,0,2,0.0
7542,273931,63.699999999999996,0,1,7,0.0
7543,273936,206.0,9,0,46,0.0
7544,273939,1.2000000000000002,0,0,2,0.0
7545,273942,22.9,0,0,1,0.0
7546,273946,0.9,0,0,1,0.0
7547,273947,0.9,0,0,1,0.0
7548,273951,35.2,2,0,5,0.0
7549,273953,28.5,0,0,2,0.0
7550,273955,12.0,0,0,3,0.0
7551,273956,0.2,0,0,1,0.0
7552,273959,0.8,0,0,1,0.0
7553,273960,7.8,1,0,1,0.0
7554,273961,1.4,0,0,2,0.0
7555,273962,18.4,1,0,1,0.0
7556,273964,1.1,0,0,1,0.0
7557,273966,0.2,0,0,1,0.0
7558,273969,0.2,0,0,1,0.0
7559,273970,44.3,1,0,2,0.0
7560,273971,51.4,2,1,3,0.0
7561,273972,17.5,1,0,1,0.0
7562,273973,0.2,0,0,1,0.0
7563,273974,4.9,0,0,1,0.0
7564,273979,4.7,0,0,1,0.0
7565,273984,0.2,0,0,1,0.0
7566,273986,4.6,0,0,1,0.0
7567,273987,34.6,1,0,1,0.0
7568,273989,94.1,1,0,1,0.0
7569,273990,1.5,0,0,1,0.0
7570,273991,61.4,1,0,2,0.0
7571,273992,562.8,14,7,28,0.0
7572,273994,9.9,1,0,2,0.0
7573,273995,108.8,2,0,5,0.0
7574,273996,1.4,0,0,1,0.0
7575,273998,1.7,0,0,1,0.0
7576,273999,0.2,0,0,1,0.0
7577,274000,182.8,2,0,12,0.0
7578,274001,0.1,0,0,1,0.0
7579,274002,4.1,0,0,1,0.0
7580,274004,0.1,0,0,1,0.0
7581,274012,0.0,0,1,0,0.0
7582,274016,2.4,0,0,1,0.0
7583,274019,11.5,0,0,1,0.0
7584,274021,45.3,0,0,1,0.0
7585,274023,1.4,0,0,1,0.0
7586,274024,0.4,0,0,1,0.0
7587,274028,2.6,0,0,1,0.0
7588,274030,6.2,1,0,1,0.0
7589,274032,6.4,0,0,3,0.0
7590,274035,19.0,1,0,1,0.0
7591,274036,0.7,0,0,1,0.0
7592,274038,0.2,0,0,1,0.0
7593,274039,2918.2,17,20,28,0.0
7594,274040,2.1,0,0,2,0.0
7595,274041,1.9,1,0,1,0.0
7596,274045,0.7,0,0,1,0.0
7597,274050,3962.2,22,29,40,0.0
7598,274053,4.7,1,0,1,0.0
7599,274055,6.8,0,0,1,0.0
7600,274056,0.5,0,0,1,0.0
7601,274057,606.2,10,5,19,0.0
7602,274058,0.8,0,0,1,0.0
7603,274060,82.39999999999999,3,0,4,0.0
7604,274061,0.1,0,0,1,0.0
7605,274062,4.0,0,0,1,0.0
7606,274068,0.4,0,0,1,0.0
7607,274069,0.2,0,0,1,0.0
7608,274070,2407.5,28,18,57,0.0
7609,274074,26.6,0,0,2,0.0
7610,274077,19.2,1,0,1,0.0
7611,274080,0.1,0,0,1,0.0
7612,274081,25.6,0,0,2,0.0
7613,274083,5.2,0,0,1,0.0
7614,274085,18.7,0,0,1,0.0
7615,274086,5.9,0,0,1,0.0
7616,274087,299.7,8,5,12,0.0
7617,274089,7.7,0,0,1,0.0
7618,274090,48.6,1,1,1,0.0
7619,274096,261.7,8,4,12,0.0
7620,274098,150.9,3,1,6,0.0
7621,274099,7.7,0,0,1,0.0
7622,274109,13.7,1,0,1,0.0
7623,274115,0.1,0,0,1,0.0
7624,274116,1.0,0,0,1,0.0
7625,274118,1.4,1,0,1,0.0
7626,274120,17.0,1,0,2,0.0
7627,274122,35.400000000000006,0,0,2,0.0
7628,274124,43.0,1,0,1,0.0
7629,274130,1369.7,15,2,25,0.0
7630,274131,4.9,0,0,1,0.0
7631,274132,1.2,0,0,1,0.0
7632,274133,34.5,0,0,1,0.0
7633,274134,6.8,0,0,1,0.0
7634,274140,2.6,0,0,1,0.0
7635,274143,1.2,0,0,1,0.0
7636,274145,0.4,0,0,1,0.0
7637,274147,18.9,1,0,1,0.0
7638,274152,47.9,0,1,3,0.0
7639,274155,2.8,0,0,1,0.0
7640,274156,19.0,3,0,3,0.0
7641,274157,476.5,2,1,5,0.0
7642,274159,9.9,1,0,1,0.0
7643,274162,1177.6,8,14,26,0.0
7644,274163,1019.0,10,13,26,0.0
7645,274166,180.7,2,2,3,0.0
7646,274167,1.5,0,0,1,0.0
7647,274169,9.1,0,0,1,0.0
7648,274170,0.9,0,0,1,0.0
7649,274171,1.8,0,0,1,0.0
7650,274172,6.5,1,0,1,0.0
7651,274173,0.1,0,0,1,0.0
7652,274176,2.0,0,0,1,0.0
7653,274177,31.9,1,1,2,0.0
7654,274180,0.1,0,0,1,0.0
7655,274181,0.1,0,0,1,0.0
7656,274182,38.2,1,0,2,0.0
7657,274184,6.0,0,0,1,0.0
7658,274185,1.1,0,0,1,0.0
7659,274189,282.4,2,2,4,0.0
7660,274191,31.7,1,1,1,0.0
7661,274192,54.3,1,0,1,0.0
7662,274194,24.7,0,0,1,0.0
7663,274195,0.0,1,0,0,0.0
7664,274197,8.4,2,0,2,0.0
7665,274202,3.3,0,0,1,0.0
7666,274209,2208.6,28,16,52,4.0
7667,274211,4.9,0,0,1,0.0
7668,274214,22.400000000000002,1,0,2,0.0
7669,274217,4.3,0,0,1,0.0
7670,274222,3.9,0,0,1,0.0
7671,274224,7.2,1,0,1,0.0
7672,274226,6.6,0,0,1,0.0
7673,274227,11.0,0,0,1,0.0
7674,274228,9.500000000000002,1,0,3,0.0
7675,274231,41.6,1,1,1,0.0
7676,274234,0.2,0,0,1,0.0
7677,274255,46.1,2,1,2,0.0
7678,274257,19.3,1,0,1,0.0
7679,274261,67.3,0,1,2,0.0
7680,274265,25.3,1,0,1,0.0
7681,274267,341.4,3,2,7,0.0
7682,274268,2.1,0,0,2,0.0
7683,274269,212.9,4,2,8,0.0
7684,274270,1.2000000000000002,0,0,2,0.0
7685,274271,0.1,0,0,1,0.0
7686,274272,97.0,0,0,5,0.0
7687,274273,601.5,8,8,15,0.0
7688,274275,7.800000000000001,0,0,2,0.0
7689,274276,164.2,1,0,6,0.0
7690,274278,213.1,7,1,10,0.0
7691,274279,2.6,0,0,1,0.0
7692,274283,4.6,0,0,2,0.0
7693,274284,11.9,0,0,1,0.0
7694,274286,11.4,1,0,1,0.0
7695,274288,0.6,0,0,1,0.0
7696,274289,0.3,0,0,1,0.0
7697,274291,15.4,0,1,1,0.0
7698,274299,16.9,0,0,1,0.0
7699,274303,29.1,1,0,1,0.0
7700,274304,23.4,1,0,2,0.0
7701,274309,6.6,0,0,1,0.0
7702,274310,1.0,0,0,1,0.0
7703,274311,39.2,1,0,4,0.0
7704,274314,6.6,0,0,1,0.0
7705,274315,18.9,1,0,1,0.0
7706,274316,0.1,0,0,1,0.0
7707,274317,255.60000000000002,1,2,3,0.0
7708,274318,5.5,1,0,1,0.0
7709,274322,5.1,0,0,1,0.0
7710,274324,27.8,0,1,2,0.0
7711,274325,0.6,0,0,1,0.0
7712,274327,7.7,0,0,1,0.0
7713,274330,16.6,1,0,1,0.0
7714,274331,9.2,1,0,1,0.0
7715,274332,14.0,0,0,1,0.0
7716,274334,42.4,2,1,3,0.0
7717,274335,54.400000000000006,0,0,3,0.0
7718,274338,82.7,1,1,3,0.0
7719,274339,41.099999999999994,2,0,3,0.0
7720,274340,227.0,0,1,6,0.0
7721,274341,56.1,0,0,3,0.0
7722,274342,148.39999999999998,0,0,6,0.0
7723,274344,0.4,0,0,1,0.0
7724,274347,357.2,0,2,20,0.0
7725,274348,21.8,1,0,1,0.0
7726,274349,49.6,3,1,3,0.0
7727,274351,0.1,0,0,1,0.0
7728,274352,56.7,1,1,1,0.0
7729,274353,0.9,0,0,1,0.0
7730,274354,46.5,2,1,2,0.0
7731,274356,6.7,1,0,1,0.0
7732,274362,0.2,0,0,1,0.0
7733,274365,5.9,0,0,1,0.0
7734,274368,15.200000000000001,1,0,2,0.0
7735,274370,21.2,1,0,1,0.0
7736,274371,265.2,0,3,5,0.0
7737,274372,36.4,0,0,2,0.0
7738,274373,45.8,2,0,2,0.0
7739,274374,2.6,0,0,1,0.0
7740,274375,44.9,1,0,1,0.0
7741,274376,0.1,0,0,1,0.0
7742,274377,235.1,8,3,11,0.0
7743,274379,30.8,1,0,1,0.0
7744,274382,833.7,17,6,20,0.0
7745,274383,123.80000000000001,1,0,3,0.0
7746,274386,0.1,0,0,1,0.0
7747,274388,10.3,1,1,1,0.0
7748,274391,19.2,1,1,2,0.0
7749,274392,31.2,1,1,1,0.0
7750,274393,99.8,1,0,2,0.0
7751,274394,26.7,1,0,1,0.0
7752,274395,2.3,0,0,1,0.0
7753,274396,3.8,0,0,1,0.0
7754,274397,8.3,1,0,1,0.0
7755,274398,8.3,0,0,1,0.0
7756,274399,12.8,1,0,1,0.0
7757,274400,50.1,0,0,2,0.0
7758,274402,105.1,3,1,4,0.0
7759,274403,12.9,1,0,1,0.0
7760,274404,8.4,0,0,2,0.0
7761,274405,4.0,0,0,1,0.0
7762,274406,25.2,0,0,1,0.0
7763,274407,7.5,0,0,1,0.0
7764,274408,3.0,0,0,1,0.0
7765,274409,1.0,0,0,1,0.0
7766,274415,0.1,0,0,1,0.0
7767,274417,34.0,1,0,1,0.0
7768,274419,21.1,1,0,1,0.0
7769,274422,34.2,0,0,5,0.0
7770,274425,0.6,0,0,1,0.0
7771,274429,7.9,0,0,1,0.0
7772,274432,29.0,1,0,3,0.0
7773,274433,763.5,2,0,32,3.0
7774,274435,0.4,1,2,1,0.0
7775,274437,1.2,0,0,1,0.0
7776,274438,89.3,4,0,8,0.0
7777,274439,16.3,1,0,1,0.0
7778,274440,0.0,1,0,0,0.0
7779,274441,1.4,0,0,1,0.0
7780,274442,48.0,2,1,5,0.0
7781,274444,2.1,0,0,1,0.0
7782,274448,149.8,0,0,4,0.0
7783,274450,0.4,0,0,1,0.0
7784,274454,1.2,0,0,1,0.0
7785,274458,30.2,1,0,1,0.0
7786,274459,10.5,2,0,2,0.0
7787,274460,735.3,9,5,28,0.0
7788,274462,88.3,0,1,2,0.0
7789,274463,11.3,1,0,1,0.0
7790,274464,303.3,3,3,9,0.0
7791,274465,11.9,1,0,1,0.0
7792,274467,3.0,1,0,1,0.0
7793,274468,30.2,1,0,1,0.0
7794,274469,43.3,1,0,3,0.0
7795,274470,0.8,0,0,1,0.0
7796,274472,45.8,1,1,1,0.0
7797,274475,628.2,14,4,21,0.0
7798,274476,7.0,1,0,1,0.0
7799,274477,0.1,0,0,1,0.0
7800,274478,1.2,0,0,1,0.0
7801,274479,22.5,1,0,1,0.0
7802,274481,0.1,0,0,1,0.0
7803,274482,0.6,0,0,1,0.0
7804,274484,0.4,0,0,1,0.0
7805,274486,6.6,1,0,1,0.0
7806,274487,33.1,3,0,3,0.0
7807,274491,70.7,4,0,4,0.0
7808,274493,0.4,0,0,1,0.0
7809,274495,31.9,2,0,2,0.0
7810,274496,3.9,0,0,1,0.0
7811,274497,0.6,0,0,1,0.0
7812,274498,1984.2,23,25,65,0.0
7813,274499,17.200000000000003,1,0,2,0.0
7814,274500,3.0,0,0,2,0.0
7815,274501,297.40000000000003,1,5,8,0.0
7816,274502,18.1,1,0,2,0.0
7817,274503,0.2,0,0,1,0.0
7818,274507,0.2,0,0,1,0.0
7819,274508,1.2,0,0,1,0.0
7820,274513,2.0,0,0,1,0.0
7821,274514,2.9,0,0,1,0.0
7822,274519,0.3,0,0,1,0.0
7823,274521,89.9,5,0,6,0.0
7824,274524,7.9,0,0,1,0.0
7825,274526,4.9,0,0,1,0.0
7826,274527,50.7,1,0,1,0.0
7827,274528,3.2,0,0,1,0.0
7828,274530,14.1,1,0,1,0.0
7829,274531,37.9,3,0,3,0.0
7830,274533,5.0,0,0,1,0.0
7831,274536,1094.3,8,4,37,0.0
7832,274537,15.6,1,0,1,0.0
7833,274541,23.2,0,0,2,0.0
7834,274544,85.4,1,0,1,2.0
7835,274545,72.69999999999999,3,0,3,0.0
7836,274547,102.2,3,0,3,0.0
7837,274549,33.4,1,0,1,0.0
7838,274552,1105.2,16,15,35,2.0
7839,274555,7.8,0,0,1,0.0
7840,274560,1.1,0,0,1,0.0
7841,274563,1.5,0,0,2,0.0
7842,274564,3519.7,10,21,54,2.0
7843,274572,940.7,8,7,30,0.0
7844,274574,1.2,0,0,1,0.0
7845,274576,1419.5,8,21,29,0.0
7846,274578,1.2,0,0,1,0.0
7847,274579,16.9,1,0,1,0.0
7848,274581,9.7,0,0,1,0.0
7849,274582,0.2,1,0,1,0.0
7850,274584,7.7,0,0,1,0.0
7851,274585,30.0,1,0,2,0.0
7852,274587,28.8,2,0,2,0.0
7853,274588,0.2,0,0,1,0.0
7854,274589,87.8,0,1,4,0.0
7855,274593,82.9,1,1,2,0.0
7856,274597,0.5,0,0,1,0.0
7857,274598,10.9,1,0,1,0.0
7858,274599,15.999999999999998,1,0,3,0.0
7859,274602,68.10000000000001,2,1,2,0.0
7860,274603,6.8,1,0,1,0.0
7861,274604,25.6,2,0,3,0.0
7862,274606,1.1,0,0,1,0.0
7863,274611,437.2,7,8,25,0.0
7864,274613,0.7,0,0,2,0.0
7865,274614,20.7,1,0,2,0.0
7866,274615,23.900000000000002,1,0,2,0.0
7867,274619,35.9,2,1,2,1.0
7868,274624,266.7,4,2,5,0.0
7869,274625,162.0,2,2,3,0.0
7870,274626,2269.4,0,2,11,0.0
7871,274629,0.2,0,0,1,0.0
7872,274630,185.8,4,2,6,0.0
7873,274631,98.2,4,1,7,0.0
7874,274633,1.4,0,0,1,0.0
7875,274635,1.2,0,0,1,0.0
7876,274637,1.6,0,0,1,0.0
7877,274638,7.3,0,0,1,0.0
7878,274639,31.900000000000002,1,0,3,0.0
7879,274640,2.5,0,0,1,0.0
7880,274642,12.3,1,0,2,0.0
7881,274644,0.7,0,0,1,0.0
7882,274645,799.8000000000001,10,2,16,0.0
7883,274646,15.5,1,0,1,0.0
7884,274647,1.8,0,0,2,0.0
7885,274650,3.5,0,0,1,0.0
7886,274652,159.8,4,1,6,0.0
7887,274653,6.9,0,0,1,0.0
7888,274655,0.6,0,0,1,0.0
7889,274656,16.9,1,0,3,0.0
7890,274660,1.5,0,0,1,0.0
7891,274663,532.1,1,1,10,1.0
7892,274664,2.8,0,0,1,0.0
7893,274665,0.5,0,0,1,0.0
7894,274666,0.8,0,0,1,0.0
7895,274668,9.2,1,0,1,0.0
7896,274669,0.4,0,0,1,0.0
7897,274671,11.9,1,0,1,0.0
7898,274683,4.7,0,0,1,0.0
7899,274685,2.0,0,0,1,0.0
7900,274686,187.5,3,1,7,0.0
7901,274688,0.2,0,0,1,0.0
7902,274689,1.9000000000000001,0,0,2,0.0
7903,274690,10.4,1,0,1,0.0
7904,274691,1.1,0,0,1,0.0
7905,274692,0.9,0,0,1,0.0
7906,274693,43.1,0,0,5,0.0
7907,274694,0.4,0,0,1,0.0
7908,274696,1.1,0,0,1,0.0
7909,274697,0.0,1,0,0,0.0
7910,274700,0.3,0,0,1,0.0
7911,274701,0.6,0,0,1,0.0
7912,274702,44.8,0,0,1,0.0
7913,274705,14.7,1,0,1,0.0
7914,274706,0.6,0,0,1,0.0
7915,274707,29.0,2,0,2,0.0
7916,274708,0.2,0,0,2,0.0
7917,274712,6.4,1,0,1,0.0
7918,274713,16.0,0,0,1,0.0
7919,274714,4.2,1,0,1,0.0
7920,274716,60.8,1,0,1,0.0
7921,274721,8.4,0,0,1,0.0
7922,274722,27.700000000000003,2,0,8,0.0
7923,274723,362.3,11,4,15,0.0
7924,274725,22.8,0,0,1,0.0
7925,274726,49.2,1,0,2,0.0
7926,274729,0.4,0,0,1,0.0
7927,274730,3.8000000000000003,0,0,2,0.0
7928,274731,0.4,0,0,1,0.0
7929,274732,1.4,0,0,2,0.0
7930,274733,3.6,1,0,1,0.0
7931,274739,1.5,0,0,1,0.0
7932,274740,8.8,0,0,1,0.0
7933,274741,1.2,0,0,1,0.0
7934,274742,51.099999999999994,0,0,2,0.0
7935,274744,36.9,0,0,1,0.0
7936,274745,0.3,0,0,1,0.0
7937,274746,38.2,0,1,6,0.0
7938,274747,49.2,1,0,3,0.0
7939,274748,0.1,0,0,1,0.0
7940,274751,75.0,2,0,5,1.0
7941,274756,53.2,2,0,5,0.0
7942,274758,0.8,0,0,1,0.0
7943,274759,0.1,0,0,1,0.0
7944,274761,0.9,0,0,1,0.0
7945,274762,0.4,0,0,2,0.0
7946,274764,2.9,0,0,1,0.0
7947,274765,0.1,0,0,1,0.0
7948,274766,42.4,2,0,2,0.0
7949,274767,41.6,1,0,1,0.0
7950,274768,5.3,0,0,2,0.0
7951,274770,83.8,0,1,4,0.0
7952,274771,25.1,3,0,3,0.0
7953,274773,1.4,0,0,1,0.0
7954,274774,0.8,0,0,1,0.0
7955,274777,15.7,0,0,1,0.0
7956,274778,0.2,0,0,1,0.0
7957,274780,7.2,1,0,3,0.0
7958,274781,3124.4,19,26,46,0.0
7959,274782,0.8,0,0,1,0.0
7960,274785,12.5,1,0,2,0.0
7961,274787,0.4,0,0,1,0.0
7962,274791,557.0,6,0,18,0.0
7963,274793,104.3,1,1,2,0.0
7964,274795,0.1,0,0,1,0.0
7965,274797,51.2,1,0,1,0.0
7966,274798,1871.7,5,11,49,16.0
7967,274799,40.2,0,0,2,0.0
7968,274800,0.7,0,0,1,0.0
7969,274801,0.6000000000000001,0,0,2,0.0
7970,274807,0.6,0,0,1,0.0
7971,274810,6.2,1,0,1,0.0
7972,274811,5.8,0,0,1,0.0
7973,274812,0.8,0,0,1,0.0
7974,274814,1165.0,3,12,26,0.0
7975,274817,6.1,0,0,1,0.0
7976,274824,0.1,0,0,1,0.0
7977,274825,2421.0,27,21,46,3.0
7978,274827,3.6,0,0,1,0.0
7979,274830,1.1,0,0,2,0.0
7980,274834,0.2,0,0,1,0.0
7981,274835,0.5,0,0,1,0.0
7982,274836,89.3,5,2,7,0.0
7983,274837,0.4,0,0,1,0.0
7984,274838,82.5,1,1,3,0.0
7985,274840,49.7,3,0,5,0.0
7986,274841,6.5,1,0,1,0.0
7987,274842,3.3,0,2,1,0.0
7988,274845,18.9,1,0,1,0.0
7989,274846,37.1,2,0,2,0.0
7990,274849,0.4,0,0,1,0.0
7991,274851,8.8,0,0,1,0.0
7992,274855,13.5,1,0,1,0.0
7993,274856,1.5,0,0,1,0.0
7994,274858,0.7,0,0,1,0.0
7995,274859,8.9,0,0,1,0.0
7996,274861,3766.9,30,25,93,57.0
7997,274862,1.9,0,0,1,0.0
7998,274864,18.8,1,1,1,0.0
7999,274867,1.3,0,0,1,0.0
8000,274868,1.3,0,0,1,0.0
8001,274869,1.3,0,0,1,0.0
8002,274871,38.7,2,0,2,0.0
8003,274872,13.8,0,1,1,0.0
8004,274873,0.3,0,0,1,0.0
8005,274874,95.3,3,0,6,0.0
8006,274875,61.3,1,0,1,0.0
8007,274876,79.7,3,1,4,0.0
8008,274877,87.7,4,1,4,0.0
8009,274878,35.0,1,0,1,0.0
8010,274879,21.8,2,0,5,0.0
8011,274880,288.2,4,2,6,0.0
8012,274882,26.7,2,0,2,0.0
8013,274885,33.9,1,0,1,0.0
8014,274886,8.4,0,0,1,0.0
8015,274887,12.899999999999999,0,0,2,0.0
8016,274889,10.5,1,0,1,0.0
8017,274890,11.5,1,0,1,0.0
8018,274893,322.5,4,5,10,0.0
8019,274894,1.0,0,0,1,0.0
8020,274895,26.1,0,0,2,0.0
8021,274896,66.8,0,1,2,0.0
8022,274897,1.7,0,0,1,0.0
8023,274899,6.2,0,0,1,0.0
8024,274900,1.7,0,0,1,0.0
8025,274901,355.2,5,2,18,0.0
8026,274904,430.6,5,5,9,0.0
8027,274906,3179.8,16,29,41,0.0
8028,274908,866.4,9,6,19,1.0
8029,274909,0.4,0,0,1,0.0
8030,274910,0.1,0,0,1,0.0
8031,274916,4.9,0,0,1,0.0
8032,274917,26.8,1,0,1,0.0
8033,274919,47.3,0,2,2,0.0
8034,274921,50.099999999999994,0,2,2,0.0
8035,274922,38.0,1,0,1,0.0
8036,274923,0.1,0,0,1,0.0
8037,274925,7.4,0,0,1,0.0
8038,274926,2.3,0,0,1,0.0
8039,274927,21.5,0,0,2,0.0
8040,274928,1.1,0,0,1,0.0
8041,274929,816.1,2,6,11,0.0
8042,274933,55.2,1,1,1,0.0
8043,274938,48.3,0,0,2,0.0
8044,274940,179.6,3,3,9,0.0
8045,274947,32.4,1,0,1,0.0
8046,274948,450.5,4,1,16,0.0
8047,274951,63.3,2,1,2,0.0
8048,274958,135.3,6,2,7,0.0
8049,274961,25.099999999999998,1,0,5,0.0
8050,274964,46.4,3,1,4,0.0
8051,274967,0.7,0,0,1,0.0
8052,274968,0.4,0,0,1,0.0
8053,274969,77.5,1,1,2,0.0
8054,274970,10.9,0,0,1,0.0
8055,274976,10.9,1,0,1,0.0
8056,274977,6.8,0,0,1,0.0
8057,274980,2.6,0,0,1,0.0
8058,274982,1.2,0,0,1,0.0
8059,274985,71.7,3,1,3,0.0
8060,274987,8.0,1,0,3,0.0
8061,274989,0.1,0,0,1,0.0
8062,274990,85.0,0,1,6,0.0
8063,274991,40.8,2,0,2,0.0
8064,274994,543.1,11,3,25,0.0
8065,274996,2621.1,19,27,45,3.0
8066,274997,1.0,0,0,1,0.0
8067,274998,0.6,0,0,1,0.0
8068,274999,183.1,4,1,6,0.0
8069,275001,6.2,0,0,1,0.0
8070,275002,4.0,0,0,1,0.0
8071,275004,45.9,3,0,5,0.0
8072,275005,52.8,2,0,4,0.0
8073,275008,191.29999999999998,5,4,10,0.0
8074,275010,75.3,1,1,1,0.0
8075,275017,29.6,0,0,1,0.0
8076,275019,17.3,2,0,2,0.0
8077,275020,1193.4,5,11,12,1.0
8078,275021,210.6,1,3,6,0.0
8079,275024,5.4,0,0,1,0.0
8080,275027,0.1,0,0,1,0.0
8081,275031,44.9,3,0,3,0.0
8082,275032,45.300000000000004,1,1,2,0.0
8083,275033,1770.1000000000001,9,7,19,0.0
8084,275034,85.6,1,0,4,0.0
8085,275035,14.0,0,0,5,0.0
8086,275038,715.1,3,2,9,0.0
8087,275039,47.2,2,0,2,0.0
8088,275045,6160.5,34,47,81,10.0
8089,275046,0.2,0,0,1,0.0
8090,275049,23.7,1,0,2,0.0
8091,275050,658.0,9,8,22,0.0
8092,275051,5.9,0,0,1,0.0
8093,275052,1.1,0,0,1,0.0
8094,275055,4.4,1,0,1,0.0
8095,275056,192.7,8,2,12,0.0
8096,275058,1.3,0,0,1,0.0
8097,275060,57.4,1,1,4,0.0
8098,275061,43.2,1,1,1,0.0
8099,275062,0.1,0,0,1,0.0
8100,275063,27.2,1,0,1,0.0
8101,275065,28.6,1,0,1,0.0
8102,275067,5.7,1,0,1,0.0
8103,275069,90.8,2,1,5,0.0
8104,275071,1.3,0,0,1,0.0
8105,275072,6.5,0,0,1,0.0
8106,275074,41.8,1,1,1,0.0
8107,275075,34.3,0,0,1,0.0
8108,275076,1.4,0,0,1,0.0
8109,275078,1.7,1,0,1,0.0
8110,275080,6.7,0,0,1,0.0
8111,275081,59.0,3,0,6,0.0
8112,275082,0.1,0,0,1,0.0
8113,275083,0.3,0,0,1,0.0
8114,275085,0.4,0,0,1,0.0
8115,275086,6.2,0,0,2,0.0
8116,275087,41.8,1,1,1,0.0
8117,275090,1.3,1,0,1,0.0
8118,275091,15.100000000000001,1,0,2,0.0
8119,275092,30.5,1,0,3,0.0
8120,275093,0.0,0,1,0,0.0
8121,275096,0.0,1,0,0,0.0
8122,275098,165.4,1,1,5,0.0
8123,275100,1435.8,11,15,45,1.0
8124,275102,11.1,0,0,2,0.0
8125,275103,251.9,4,2,14,0.0
8126,275105,2.0,0,0,4,0.0
8127,275107,3.1,0,0,1,0.0
8128,275108,6.2,0,0,2,0.0
8129,275110,1.8,0,0,1,0.0
8130,275111,149.3,0,0,1,0.0
8131,275112,151.6,3,1,6,0.0
8132,275113,67.5,3,1,4,0.0
8133,275116,0.7,0,0,1,0.0
8134,275117,1.5,0,0,1,0.0
8135,275126,180.6,3,3,16,0.0
8136,275127,0.7,0,0,1,0.0
8137,275129,2018.3,20,13,42,22.0
8138,275130,41.9,1,0,1,0.0
8139,275131,28.0,0,0,1,0.0
8140,275132,924.7,12,5,31,12.0
8141,275134,0.4,0,0,1,0.0
8142,275135,56.3,1,0,1,0.0
8143,275141,95.0,0,1,5,0.0
8144,275142,6.5,1,0,2,0.0
8145,275147,110.7,0,1,3,0.0
8146,275148,488.8,5,2,9,0.0
8147,275149,16.9,0,0,1,0.0
8148,275152,0.1,0,0,1,0.0
8149,275153,6.6000000000000005,0,0,1,0.0
8150,275154,293.9,3,5,9,0.0
8151,275155,6.699999999999999,0,1,2,0.0
8152,275156,0.9,0,0,2,0.0
8153,275158,184.2,4,0,21,0.0
8154,275163,74.6,0,0,3,0.0
8155,275165,791.0,16,8,20,0.0
8156,275167,3.9,0,0,1,0.0
8157,275173,926.1,14,6,45,0.0
8158,275178,7.6,0,0,1,0.0
8159,275180,0.3,1,1,1,0.0
8160,275181,92.6,0,1,2,0.0
8161,275184,5.2,0,0,1,0.0
8162,275185,3.5,0,0,1,0.0
8163,275186,1.4,0,1,1,0.0
8164,275187,0.8,0,0,1,0.0
8165,275188,0.7,0,0,1,0.0
8166,275189,0.3,0,0,1,0.0
8167,275191,0.0,1,0,0,0.0
8168,275193,1.7,0,0,1,0.0
8169,275195,0.2,0,0,1,0.0
8170,275196,4.6,0,0,1,0.0
8171,275201,2.7,0,0,1,0.0
8172,275204,2.3,1,0,1,0.0
8173,275208,10.9,0,0,3,0.0
8174,275210,33.6,2,0,3,0.0
8175,275211,38.7,1,0,1,0.0
8176,275213,309.6,1,0,3,0.0
8177,275215,110.5,4,1,6,0.0
8178,275216,74.4,1,0,1,0.0
8179,275218,1.9,0,0,1,0.0
8180,275220,2.1,0,0,1,0.0
8181,275225,36.2,0,1,1,0.0
8182,275227,6.4,0,0,1,0.0
8183,275229,3.0,2,0,3,0.0
8184,275230,0.2,0,1,1,0.0
8185,275231,1.4,0,0,1,0.0
8186,275232,30.3,0,0,1,0.0
8187,275233,22.9,1,0,1,0.0
8188,275234,0.1,0,0,1,0.0
8189,275238,46.7,2,0,2,0.0
8190,275239,10.899999999999999,1,0,2,0.0
8191,275240,1.0,0,0,1,0.0
8192,275243,17.6,0,0,1,0.0
8193,275244,3.5,0,0,1,0.0
8194,275246,129.4,3,3,9,0.0
8195,275247,10.2,0,0,1,0.0
8196,275248,2.1,0,0,2,0.0
8197,275250,9.8,1,0,1,0.0
8198,275251,0.4,0,0,1,0.0
8199,275253,56.300000000000004,3,1,5,0.0
8200,275254,3.8,0,0,1,0.0
8201,275255,62.3,1,0,1,0.0
8202,275257,3.0,0,0,1,0.0
8203,275258,50.7,1,0,1,0.0
8204,275259,48.9,1,0,1,0.0
